Id,RelatedPostId,PostId,LinkTypeId,CreationDate
1054691,65467,75239,1,2020-06-01T20:44:33.837
1054692,73502,75239,1,2020-06-01T20:44:33.837
1054796,20139,75268,1,2020-06-02T00:20:23.470
1054863,75276,75274,1,2020-06-02T05:45:03.150
1054864,75276,75275,1,2020-06-02T05:45:14.983
1055059,75290,74449,1,2020-06-02T09:53:37.380
1055466,75284,75291,1,2020-06-02T20:22:37.930
1056387,26068,75422,1,2020-06-04T07:21:50.343
1056506,45889,75452,1,2020-06-04T10:12:48.707
1056799,57255,75466,1,2020-06-04T18:00:49.327
1056800,25948,75466,1,2020-06-04T18:00:49.327
1057847,43802,75559,1,2020-06-06T13:21:28.027
1058697,4881,75629,1,2020-06-07T18:29:52.967
1058698,6290,75629,1,2020-06-07T18:29:52.967
1058699,28220,75629,1,2020-06-07T18:29:52.967
1058914,9411,75525,1,2020-06-08T06:38:55.623
1059233,67725,75609,1,2020-06-08T15:50:21.617
1059713,14744,75717,1,2020-06-09T12:41:13.460
1060290,75758,75708,1,2020-06-10T11:35:55.160
1061371,57023,45471,3,2020-06-12T01:47:35.327
1061736,75903,75481,1,2020-06-12T15:56:01.097
1062082,20199,75931,1,2020-06-13T07:12:11.770
1062174,39311,75894,1,2020-06-13T11:36:13.230
1062271,20199,75931,3,2020-06-13T13:26:04.120
1062463,75912,75314,1,2020-06-13T18:48:57.980
1063254,73502,75996,1,2020-06-15T08:56:56.487
1063931,73502,75996,3,2020-06-16T03:46:46.723
1064284,76056,76107,1,2020-06-16T16:02:12.857
1064302,76107,76056,1,2020-06-16T16:08:55.107
1065663,22408,76239,1,2020-06-18T18:24:27.077
1065916,32306,75745,1,2020-06-19T06:54:51.407
1065958,16904,76258,1,2020-06-19T08:28:52.670
1066365,38540,76320,1,2020-06-20T00:09:13.530
1066389,56831,76306,1,2020-06-20T01:15:07.567
1066719,24452,76338,1,2020-06-20T15:59:20.120
1066811,18866,76363,1,2020-06-20T18:50:22.057
1066849,16904,76258,3,2020-06-20T20:46:49.980
1066935,66216,76304,1,2020-06-21T01:41:38.870
1067100,5091,76388,1,2020-06-21T09:27:17.240
1067429,24631,76424,1,2020-06-21T20:45:28.927
1067451,39883,76427,1,2020-06-21T21:25:51.457
1067819,12321,76465,1,2020-06-22T14:55:08.460
1068759,34352,76562,1,2020-06-24T11:07:53.513
1069113,46831,76619,1,2020-06-25T04:36:41.263
1069175,12321,76465,3,2020-06-25T08:31:38.440
1069901,76385,76709,1,2020-06-26T11:56:41.990
1070122,33053,76738,1,2020-06-26T21:34:20.013
1070481,76531,76775,1,2020-06-27T15:33:58.383
1070482,64215,76775,1,2020-06-27T15:33:58.383
1070556,76755,76779,1,2020-06-27T17:18:17.547
1070706,76408,76757,1,2020-06-28T05:04:15.853
1070810,67089,76799,1,2020-06-28T11:26:51.027
1071202,76738,76828,1,2020-06-29T05:01:57.073
1071275,74442,76824,1,2020-06-29T09:25:44.270
1071375,18970,76824,1,2020-06-29T12:48:42.653
1071376,19897,76824,1,2020-06-29T12:48:42.653
1071377,326,76824,1,2020-06-29T12:48:42.653
1071378,5371,76824,1,2020-06-29T12:48:42.653
1071870,74442,76887,1,2020-06-30T10:15:09.420
1072005,75756,76847,1,2020-06-30T15:01:23.157
1072436,41317,76930,1,2020-07-01T11:12:03.553
1072596,810,76951,1,2020-07-01T14:48:00.433
1072597,46709,76951,1,2020-07-01T14:48:00.433
1072845,76980,37717,1,2020-07-02T00:19:02.183
1072886,69338,76964,1,2020-07-02T03:44:59.070
1073341,66207,77044,1,2020-07-02T21:25:51.603
1073795,77061,77062,1,2020-07-03T16:43:48.363
1074053,52198,77071,1,2020-07-04T03:14:05.583
1075418,42760,77249,1,2020-07-06T16:14:48.887
1075982,46646,77298,1,2020-07-07T13:23:14.937
1077615,32638,77312,1,2020-07-07T17:16:51.427
1077994,63749,77349,1,2020-07-08T09:03:31.170
1078482,16225,77312,1,2020-07-08T19:55:17.140
1078754,77312,77424,1,2020-07-09T10:50:50.280
1080021,77235,67937,1,2020-07-11T08:29:08.533
1080485,47384,76965,1,2020-07-11T22:03:54.327
1080617,8681,77155,1,2020-07-12T05:46:37.843
1080956,8138,77605,1,2020-07-12T17:49:15.067
1081257,31315,77623,1,2020-07-13T06:02:27.190
1081263,22,77530,1,2020-07-13T06:31:39.950
1081742,24452,77663,1,2020-07-13T19:05:12.000
1081903,22,77530,3,2020-07-14T01:31:41.427
1081905,33008,67921,3,2020-07-14T01:48:54.290
1082015,10509,77633,1,2020-07-14T07:36:51.830
1082016,64767,77657,1,2020-07-14T07:43:32.853
1082077,54888,77690,1,2020-07-14T10:05:32.070
1082553,26366,77730,1,2020-07-15T02:34:22.913
1083256,11024,77781,1,2020-07-16T07:09:45.063
1083298,27546,77745,1,2020-07-16T09:28:13.843
1083299,9443,77745,1,2020-07-16T09:28:13.843
1083689,77142,77821,1,2020-07-16T20:21:26.453
1084272,39317,77880,1,2020-07-17T15:23:27.123
1084383,52066,77880,1,2020-07-17T17:35:45.753
1084540,62698,77898,1,2020-07-17T20:19:32.113
1085362,77171,77946,1,2020-07-19T08:44:54.807
1085697,77895,77967,1,2020-07-19T17:23:13.390
1086070,32306,77925,1,2020-07-20T07:47:30.510
1086450,43972,78039,1,2020-07-20T18:03:04.243
1086876,13490,78074,1,2020-07-21T11:38:25.123
1086987,76385,78084,1,2020-07-21T14:30:33.027
1087084,78032,78095,1,2020-07-21T17:12:25.300
1087100,78032,78095,3,2020-07-21T17:46:36.750
1087906,41569,78132,1,2020-07-23T02:34:59.210
1088166,77880,78092,1,2020-07-23T11:46:28.867
1088180,893,78187,1,2020-07-23T12:19:54.093
1088278,18481,78196,1,2020-07-23T13:49:40.147
1088352,76385,76467,1,2020-07-23T15:22:55.580
1088781,27722,46208,3,2020-07-24T07:58:06.890
1089163,49567,78271,1,2020-07-24T17:39:00.207
1089198,49567,78271,3,2020-07-24T18:39:01.850
1089777,38399,70349,1,2020-07-25T18:15:35.743
1090039,77349,63749,1,2020-07-26T08:26:24.413
1090979,66350,78369,1,2020-07-27T14:39:48.063
1091412,66350,78369,3,2020-07-28T06:44:45.140
1092062,961,78462,1,2020-07-29T03:11:55.863
1092161,43972,78466,1,2020-07-29T06:29:00.470
1092391,78322,78483,1,2020-07-29T14:13:54.440
1092674,77071,78509,1,2020-07-29T22:34:40.123
1092951,78322,78483,3,2020-07-30T11:10:05.557
1092965,16807,78513,1,2020-07-30T11:34:13.047
1093036,63749,77349,3,2020-07-30T13:01:51.160
1093042,16807,78513,3,2020-07-30T13:11:25.227
1093328,47854,78559,1,2020-07-30T19:58:17.907
1094645,76385,78011,1,2020-07-31T09:54:18.200
1095178,38666,78509,1,2020-08-01T03:35:43.310
1095455,39751,79633,1,2020-08-01T14:06:08.880
1096060,45960,79659,1,2020-08-02T10:14:07.213
1097266,18903,79717,1,2020-08-03T21:04:43.810
1097267,57255,79717,1,2020-08-03T21:04:43.810
1097443,20199,79744,1,2020-08-04T05:08:29.050
1098070,20199,79744,3,2020-08-04T21:25:34.683
1098372,49765,31671,1,2020-08-05T09:33:45.130
1099200,77916,79883,1,2020-08-06T10:07:55.177
1100192,30659,79704,1,2020-08-07T13:47:46.893
1100569,79965,79966,1,2020-08-08T04:53:13.653
1100570,79966,79965,1,2020-08-08T04:53:55.037
1100802,79628,64353,1,2020-08-10T10:31:53.797
1100803,58377,80204,1,2020-08-13T06:35:05.277
1100804,76824,80207,1,2020-08-13T11:41:01.687
1100805,64498,64609,3,2020-08-13T12:54:42.807
1100806,30302,80239,1,2020-08-13T15:26:08.047
1100807,76338,80237,1,2020-08-13T16:10:49.777
1100808,61140,80243,1,2020-08-13T16:57:45.070
1100809,47728,80280,1,2020-08-14T14:31:07.870
1100810,12437,80087,1,2020-08-14T22:06:27.683
1100811,47728,80280,3,2020-08-15T13:12:24.937
1100812,22643,80360,1,2020-08-16T17:00:59.813
1100813,57603,80342,1,2020-08-16T18:36:56.527
1100814,17987,80382,1,2020-08-17T07:02:46.987
1100815,80388,61299,1,2020-08-17T16:43:36.650
1100816,11928,10466,1,2020-08-17T22:44:28.630
1100817,29283,15812,1,2020-08-19T06:13:44.337
1100818,80383,80516,1,2020-08-19T14:09:17.447
1100819,15457,80563,1,2020-08-20T10:15:42.193
1100820,34357,80623,1,2020-08-22T17:58:56.620
1100821,14864,80623,1,2020-08-22T18:13:01.850
1100822,80093,63522,1,2020-08-23T09:12:04.047
1100823,17099,46420,1,2020-08-25T13:29:57.727
1100824,79787,80759,1,2020-08-25T13:39:45.510
1100825,79570,80809,1,2020-08-26T14:33:29.823
1100826,32873,80838,1,2020-08-26T21:20:28.883
1100827,80624,80827,1,2020-08-26T21:42:24.570
1100828,23812,80839,1,2020-08-26T23:05:05.140
1100829,16140,80531,1,2020-08-27T07:26:54.850
1100830,67622,80854,1,2020-08-27T08:13:15.827
1100831,30344,80878,1,2020-08-27T10:40:28.930
1100832,39116,80887,1,2020-08-27T14:26:07.930
1100833,79991,80868,1,2020-08-27T20:33:24.470
1100834,20286,80926,1,2020-08-28T11:59:15.130
1100835,43972,80927,1,2020-08-28T12:15:16.493
1100836,30591,80941,1,2020-08-28T14:06:40.063
1100837,12984,80954,3,2020-08-29T02:10:20.660
1100838,80812,80970,1,2020-08-29T13:39:46.697
1100839,80812,80970,3,2020-08-30T07:30:06.157
1100840,66338,80996,1,2020-08-30T15:34:51.887
1100841,39264,81039,1,2020-08-31T15:16:38.760
1100842,57367,39017,1,2020-08-31T20:28:46.613
1100843,72725,81101,1,2020-09-02T00:42:13.443
1100844,74063,81101,1,2020-09-02T00:42:13.443
1100845,54034,81116,1,2020-09-02T11:21:42.427
1100846,18258,81141,1,2020-09-03T05:41:44.113
1100847,81160,81088,1,2020-09-03T10:36:39.553
1114657,13151,81184,1,2020-09-03T17:55:17.517
1117749,81199,81222,1,2020-09-04T10:29:57.470
1118144,43366,81222,1,2020-09-05T01:52:32.710
1120681,20442,81296,1,2020-09-06T15:08:24.487
1120706,76056,81275,1,2020-09-06T16:14:29.567
1120953,76056,81275,3,2020-09-07T04:48:39.123
1121071,22,81323,1,2020-09-07T09:07:47.220
1122557,5000,62549,1,2020-09-09T11:08:26.763
1124647,80929,81576,1,2020-09-12T04:42:44.227
1125307,81628,81629,1,2020-09-13T07:58:59.090
1125487,81628,81629,3,2020-09-13T13:51:13.693
1125633,80929,81618,1,2020-09-13T18:27:54.793
1126468,27071,81713,1,2020-09-14T22:48:55.927
1126734,51785,81727,1,2020-09-15T10:23:15.087
1127007,155,81737,1,2020-09-15T16:56:50.877
1127500,66391,81797,1,2020-09-16T10:11:26.307
1127593,66391,81797,3,2020-09-16T13:10:45.750
1127652,79570,81793,1,2020-09-16T14:18:57.403
1127685,30819,81807,1,2020-09-16T15:08:08.230
1127791,24995,81822,1,2020-09-16T17:42:11.383
1127792,10785,81822,1,2020-09-16T17:42:11.383
1127961,77663,81762,1,2020-09-16T23:04:18.067
1128393,79570,81863,1,2020-09-17T14:29:03.190
1128394,79570,81793,3,2020-09-17T14:35:08.837
1128439,17645,81866,1,2020-09-17T15:36:39.317
1128559,38395,81876,1,2020-09-17T19:55:55.140
1128725,68331,81884,1,2020-09-18T04:29:14.373
1128746,68331,81884,3,2020-09-18T05:13:26.677
1129082,26451,81912,1,2020-09-18T15:48:03.563
1129182,67083,68138,1,2020-09-18T17:53:18.150
1129605,67083,53109,1,2020-09-19T11:50:38.050
1129999,81930,81981,1,2020-09-19T23:21:11.973
1131233,14127,82046,1,2020-09-21T20:08:01.127
1131281,81863,82049,1,2020-09-21T21:54:49.733
1131482,81313,82046,1,2020-09-22T06:23:31.837
1131548,67083,82046,1,2020-09-22T09:07:04.167
1131904,60764,82073,1,2020-09-22T16:04:05.187
1131905,44327,82073,1,2020-09-22T16:06:57.280
1132438,63186,82126,1,2020-09-23T11:57:35.717
1132439,12728,82126,1,2020-09-23T11:58:46.680
1132662,12728,82126,3,2020-09-23T17:16:35.473
1132989,82130,82116,1,2020-09-24T08:21:14.230
1133330,60433,82176,1,2020-09-24T16:14:18.997
1133464,46624,82188,1,2020-09-24T19:49:38.063
1134578,82130,82240,1,2020-09-26T08:51:07.637
1135804,6547,82314,1,2020-09-28T09:39:12.543
1136159,64394,82337,1,2020-09-28T17:37:19.297
1136570,82073,82357,1,2020-09-29T11:10:04.363
1137021,15656,82379,1,2020-09-30T00:41:06.307
1137156,9758,82368,1,2020-09-30T07:53:39.887
1139330,68138,82387,1,2020-10-03T09:32:27.350
1139331,67083,82387,1,2020-10-03T09:32:27.350
1139397,82383,58487,1,2020-10-03T12:14:57.643
1139581,326,82514,1,2020-10-03T19:19:11.793
1139582,76824,82514,1,2020-10-03T19:19:11.793
1140285,68138,82554,1,2020-10-04T21:15:34.987
1140972,68138,82486,1,2020-10-05T22:23:00.653
1141800,20179,82657,1,2020-10-07T07:16:06.347
1141918,15989,82671,1,2020-10-07T09:58:26.290
1142026,20179,82657,3,2020-10-07T12:28:27.650
1142074,82301,82691,1,2020-10-07T14:39:29.860
1142231,82691,82727,1,2020-10-08T07:52:23.863
1142298,75364,82742,1,2020-10-08T14:06:30.823
1142345,11699,82750,1,2020-10-08T18:48:22.540
1142625,82766,82812,1,2020-10-10T07:46:22.670
1142776,565,82851,1,2020-10-11T05:59:23.777
1142881,77234,82851,1,2020-10-11T15:49:48.620
1142961,77234,565,1,2020-10-12T02:17:02.790
1143099,82808,82822,1,2020-10-12T15:29:58.820
1143138,80929,82901,1,2020-10-12T17:37:18.397
1143148,19654,82922,1,2020-10-12T19:24:56.217
1143162,82808,82822,3,2020-10-12T19:48:29.310
1143288,10849,83950,1,2020-10-13T14:34:15.030
1143314,82677,83960,1,2020-10-13T18:03:47.353
1143315,82677,83960,3,2020-10-13T18:09:51.803
1143458,82285,83972,1,2020-10-14T10:20:55.160
1143467,10849,83950,3,2020-10-14T10:49:25.607
1143469,26449,83985,1,2020-10-14T11:51:02.023
1143558,82285,83972,3,2020-10-14T17:35:16.320
1143624,27957,84027,1,2020-10-15T02:17:54.283
1143800,80812,84027,1,2020-10-15T17:06:59.067
1143849,84027,27957,1,2020-10-15T22:08:39.157
1143904,77537,84085,1,2020-10-16T08:36:15.620
1144028,5121,84120,1,2020-10-17T05:55:30.117
1144251,67074,84156,1,2020-10-18T10:16:41.477
1144298,30092,82708,1,2020-10-18T15:28:35.183
1144344,30092,82708,3,2020-10-18T22:44:38.823
1144522,84231,81394,1,2020-10-19T18:08:56.627
1144649,65736,84258,1,2020-10-20T08:53:40.663
1144700,1028,84249,1,2020-10-20T14:10:17.023
1144745,80308,84291,1,2020-10-20T20:45:36.663
1144846,84216,84310,1,2020-10-21T10:34:24.140
1144880,84216,84310,3,2020-10-21T14:21:37.627
1144895,22494,84309,1,2020-10-21T14:50:53.957
1145072,155,84240,1,2020-10-22T09:14:34.030
1145300,61858,84402,1,2020-10-23T12:35:44.230
1145311,28331,84416,1,2020-10-23T14:14:49.650
1145435,84066,84406,1,2020-10-24T09:37:11.800
1145452,54159,84442,1,2020-10-24T11:00:50.970
1145603,76085,84475,1,2020-10-25T07:54:49.753
1145683,25841,31803,1,2020-10-25T17:27:00.080
1145772,25841,31803,3,2020-10-26T06:04:14.367
1145853,22335,84500,1,2020-10-26T10:51:37.123
1146011,81440,84548,1,2020-10-27T01:01:29.343
1146338,6547,84612,1,2020-10-28T14:49:23.853
1146708,67342,84691,1,2020-10-30T08:55:13.843
1146718,17352,84662,1,2020-10-30T09:45:24.060
1146906,82073,84619,1,2020-10-30T23:24:41.503
1146941,76868,84724,1,2020-10-31T03:00:13.447
1146955,24506,84700,1,2020-10-31T08:30:31.083
1147066,82073,84742,1,2020-10-31T21:30:10.893
1147109,82073,84742,3,2020-11-01T09:31:41.293
1147146,23539,84793,1,2020-11-01T14:26:12.840
1147291,13490,84810,1,2020-11-02T07:56:36.100
1150770,54052,84836,1,2020-11-02T15:36:51.333
1153557,66280,84793,1,2020-11-02T17:43:08.210
1157332,55592,84778,1,2020-11-02T19:24:32.573
1157881,47617,84838,1,2020-11-03T07:03:35.040
1159796,79570,84948,1,2020-11-04T15:27:25.823
1160175,29955,84956,1,2020-11-04T23:58:02.650
1163100,30557,85156,1,2020-11-09T14:33:38.633
1163123,16422,84862,1,2020-11-09T15:27:57.323
1163198,85130,85152,1,2020-11-09T19:14:50.360
1163249,84953,85182,1,2020-11-09T21:57:19.993
1163335,71439,85141,1,2020-11-10T10:07:34.290
1163715,82073,85266,1,2020-11-12T01:52:02.897
1163914,74499,74493,1,2020-11-12T22:04:37.993
1164073,78224,78228,1,2020-11-13T12:52:05.067
1164085,74499,74493,3,2020-11-13T14:02:49.017
1164247,17727,85398,1,2020-11-13T23:56:41.873
1164400,313,85422,1,2020-11-14T21:17:51.063
1164516,54384,39094,1,2020-11-15T16:52:38.250
1164576,3738,85457,1,2020-11-15T18:29:32.303
1164601,66594,85464,1,2020-11-15T19:43:39.413
1164659,17873,85476,1,2020-11-16T02:34:36.283
1164726,26283,85488,1,2020-11-16T11:39:17.793
1164978,78224,78228,3,2020-11-17T14:00:21.993
1165363,82923,85619,1,2020-11-18T21:51:33.080
1165364,63325,85619,1,2020-11-18T21:51:33.080
1165365,68402,85619,1,2020-11-18T21:51:33.080
1165366,54570,85619,1,2020-11-18T21:51:33.080
1165792,85703,84567,1,2020-11-20T15:19:33.523
1165839,27957,85713,1,2020-11-20T17:09:35.557
1166301,84998,85813,1,2020-11-23T08:47:22.667
1166472,17698,85862,1,2020-11-24T03:14:41.703
1166507,85644,85852,1,2020-11-24T08:26:12.817
1166595,37067,58981,1,2020-11-24T19:20:18.563
1166740,85694,85915,1,2020-11-25T12:24:41.417
1167050,62862,85972,1,2020-11-26T13:42:24.557
1167051,78127,85988,1,2020-11-26T14:35:45.683
1167242,62862,85972,3,2020-11-27T10:30:33.057
1167354,9758,86012,1,2020-11-28T00:50:24.523
1167467,49573,86074,1,2020-11-29T12:01:15.760
1167496,23341,86077,1,2020-11-29T13:34:32.053
1167511,6576,86091,1,2020-11-29T15:20:55.327
1167512,26449,86091,1,2020-11-29T15:20:55.327
1167551,49573,86074,3,2020-11-29T21:16:19.870
1167610,27624,86110,1,2020-11-30T08:25:49.683
1167664,82073,86105,1,2020-11-30T12:36:24.160
1167875,81313,86155,1,2020-12-01T14:17:39.883
1167876,16034,57911,1,2020-12-01T14:21:05.017
1167909,81313,86155,3,2020-12-01T15:07:10.073
1168122,80531,86196,1,2020-12-02T17:48:12.363
1168312,9027,86239,1,2020-12-03T14:38:46.293
1168313,47658,86239,1,2020-12-03T14:38:46.293
1168328,72003,86239,1,2020-12-03T15:20:38.690
1168338,86239,72003,1,2020-12-03T15:41:41.433
1168339,86239,28293,1,2020-12-03T15:42:13.180
1168350,14324,86244,1,2020-12-03T16:02:10.540
1168351,14847,86244,1,2020-12-03T16:02:10.540
1168352,78127,86244,1,2020-12-03T16:02:10.540
1168438,53138,86257,1,2020-12-03T22:30:52.710
1168489,834,86253,1,2020-12-04T08:58:46.780
1168531,27248,86272,1,2020-12-04T14:54:43.540
1168549,27615,86274,1,2020-12-04T16:16:13.800
1168746,45475,86304,1,2020-12-05T17:40:29.650
1168794,47824,85439,1,2020-12-06T07:19:53.493
1168805,6107,86319,1,2020-12-06T08:22:05.833
1168920,60764,86312,1,2020-12-07T01:16:05.423
1168921,15630,86312,1,2020-12-07T01:18:16.063
1169003,26103,86365,1,2020-12-07T14:16:24.963
1169011,82808,86327,1,2020-12-07T14:29:51.357
1169012,80759,86327,1,2020-12-07T14:29:51.357
1169045,81260,86377,1,2020-12-07T18:01:45.917
1169339,6395,36707,1,2020-12-08T20:28:55.703
1169599,86437,86477,1,2020-12-09T22:18:20.043
1169600,82435,86474,1,2020-12-09T22:38:18.187
1169601,52028,86474,1,2020-12-09T22:38:18.187
1169639,11024,86486,1,2020-12-10T07:07:37.143
1169640,45881,86486,1,2020-12-10T07:07:37.143
1169797,39193,86492,1,2020-12-10T14:58:45.150
1169956,64441,86537,1,2020-12-11T00:56:21.687
1169957,61483,86537,1,2020-12-11T00:56:21.687
1169958,65839,86537,1,2020-12-11T00:56:21.687
1170020,11928,86523,1,2020-12-11T08:15:42.830
1170061,76023,86555,1,2020-12-11T13:10:46.200
1170062,77623,86555,1,2020-12-11T13:10:46.200
1170063,46044,86555,1,2020-12-11T13:10:46.200
1170586,30206,86631,1,2020-12-13T14:02:01.127
1170603,26813,86632,1,2020-12-13T14:50:03.583
1170937,11656,86705,1,2020-12-15T09:04:19.373
1171188,85120,86737,1,2020-12-16T08:07:47.663
1171314,47458,86763,1,2020-12-16T14:54:30.520
1171393,54908,86778,1,2020-12-16T18:07:09.277
1171394,82073,86778,1,2020-12-16T18:07:09.277
1171395,86115,86778,1,2020-12-16T18:07:09.277
1171476,51520,86810,1,2020-12-17T05:06:11.960
1171617,86786,86843,1,2020-12-17T18:35:25.680
1171706,18414,86857,1,2020-12-18T11:36:28.567
1171746,65736,86675,1,2020-12-18T13:43:00.337
1171786,10713,23350,1,2020-12-18T15:29:59.477
1171787,60848,86868,1,2020-12-18T15:35:30.440
1171788,10713,86868,1,2020-12-18T15:35:30.440
1171927,86638,86888,1,2020-12-19T00:27:17.753
1171957,82371,16807,1,2020-12-19T03:02:40.457
1172021,45767,86912,1,2020-12-19T16:31:02.887
1172121,63687,86549,1,2020-12-20T07:56:48.693
1172283,24405,86961,1,2020-12-21T07:20:47.680
1172345,26597,86951,1,2020-12-21T11:22:15.093
1172476,9862,86993,1,2020-12-21T22:17:44.043
1172938,77981,87083,1,2020-12-23T23:02:55.390
1173013,45805,87100,1,2020-12-24T11:00:36.323
1173045,86827,87102,1,2020-12-24T13:17:06.270
1173067,45041,87083,1,2020-12-24T19:32:19.980
1173106,87010,87102,1,2020-12-24T23:29:28.553
1173138,87122,87043,1,2020-12-25T07:33:09.370
1173139,87121,87043,1,2020-12-25T07:33:09.370
1173175,15630,87102,1,2020-12-25T10:28:06.830
1173263,87115,87131,1,2020-12-25T19:21:42.690
1173264,82073,87127,1,2020-12-25T20:02:36.870
1173265,87115,87131,3,2020-12-25T20:28:08.293
1173431,87120,87123,1,2020-12-26T17:27:41.140
1173544,78527,87190,1,2020-12-27T03:50:29.843
1173563,66913,87191,1,2020-12-27T04:47:00.767
1173711,87152,87215,1,2020-12-27T18:14:16.567
1174047,86912,87290,1,2020-12-29T14:21:06.530
1174048,84971,87290,1,2020-12-29T14:21:06.530
1174125,87120,87123,3,2020-12-29T20:53:01.020
1174241,84027,87268,1,2020-12-30T10:52:17.193
1174282,64767,87266,1,2020-12-30T14:28:25.583
1174476,87321,87328,1,2020-12-31T23:25:45.207
1174889,13490,87456,1,2021-01-04T01:42:11.440
1175240,87507,87535,1,2021-01-05T14:42:09.117
1175279,18456,46218,1,2021-01-05T15:55:14.887
1175280,18456,87542,1,2021-01-05T15:55:33.457
1175287,18456,46218,3,2021-01-05T16:07:47.113
1175301,18456,87542,3,2021-01-05T18:08:31.787
1175358,86778,87547,1,2021-01-06T00:45:07.490
1175416,26449,87533,1,2021-01-06T11:58:36.353
1175417,6937,87533,1,2021-01-06T11:58:36.353
1175476,11928,87600,1,2021-01-06T18:31:05.607
1175742,86778,87547,3,2021-01-07T18:50:47.660
1176196,85130,28328,1,2021-01-10T08:54:23.607
1176246,64394,37565,1,2021-01-10T13:52:04.620
1176309,87442,87769,1,2021-01-10T19:15:02.120
1176352,87321,87328,3,2021-01-11T02:02:29.847
1176964,87898,85566,1,2021-01-13T13:58:00.573
1177006,87915,87798,1,2021-01-13T16:07:13.137
1177903,68665,88044,1,2021-01-16T16:40:11.097
1177926,85366,88067,1,2021-01-16T19:14:24.207
1177927,51065,88072,1,2021-01-16T21:00:52.613
1177952,88069,88081,1,2021-01-17T10:11:35.667
1177957,85366,88067,3,2021-01-17T12:10:20.853
1178043,74442,88081,1,2021-01-17T18:25:06.627
1178044,80812,88081,1,2021-01-17T18:27:08.253
1178312,46609,88155,1,2021-01-18T18:50:35.087
1178349,54390,88162,1,2021-01-18T21:19:17.963
1179090,88242,54763,1,2021-01-21T23:26:27.690
1179091,88242,72601,1,2021-01-21T23:26:37.127
1179314,88242,72601,3,2021-01-22T17:15:49.937
1179434,15630,88346,1,2021-01-23T13:05:13.407
1179478,88043,88379,1,2021-01-23T16:36:08.027
1179715,68599,88420,1,2021-01-24T21:05:16.880
1179767,45854,88421,1,2021-01-25T07:32:11.413
1179853,38138,88346,1,2021-01-25T12:46:32.860
1179854,77434,88346,1,2021-01-25T12:46:32.860
1179855,88242,88346,1,2021-01-25T12:46:32.860
1179875,40900,88447,1,2021-01-25T14:25:51.083
1179973,26449,88458,1,2021-01-25T21:38:04.057
1180168,26449,88508,1,2021-01-26T17:02:22.047
1180252,88330,88504,1,2021-01-26T23:34:16.197
1180282,10891,88440,1,2021-01-27T01:18:13.670
1180599,2403,88572,1,2021-01-28T07:58:51.870
1180668,65736,88594,1,2021-01-28T13:06:44.583
1180738,88201,88636,1,2021-01-28T20:31:25.737
1181030,88427,88700,1,2021-01-30T11:56:12.150
1181053,893,88702,1,2021-01-30T14:00:52.047
1181054,13151,88704,1,2021-01-30T14:06:44.847
1181079,44746,88706,1,2021-01-30T16:48:47.017
1181227,893,88702,3,2021-01-31T07:24:31.327
1181265,36680,88749,1,2021-01-31T12:22:57.493
1181371,88714,88770,1,2021-02-01T00:04:45.133
1181379,47623,88533,1,2021-02-01T02:03:17.697
1181479,88714,88770,3,2021-02-01T16:19:15.800
1181529,22340,75428,1,2021-02-01T19:48:11.450
1181644,88790,88712,1,2021-02-02T04:49:22.710
1181652,15242,88816,1,2021-02-02T08:26:53.580
1181653,32306,88816,1,2021-02-02T08:26:57.360
1181670,88532,88819,1,2021-02-02T11:07:45.930
1181903,88865,82664,1,2021-02-03T14:51:44.333
1182075,45165,88908,1,2021-02-04T09:01:51.393
1182085,33672,88910,1,2021-02-04T09:18:07.467
1182120,88865,87661,1,2021-02-04T13:44:00.977
1182238,27628,88938,1,2021-02-04T18:04:36.477
1260699,61358,88998,1,2021-02-05T18:37:01.647
1260818,5226,32622,1,2021-02-06T09:37:40.527
1261175,47510,89067,1,2021-02-07T17:23:51.077
1261186,85306,89069,1,2021-02-07T17:37:37.870
1261493,88187,89113,1,2021-02-08T13:00:05.927
1262096,64694,89180,1,2021-02-10T15:37:32.610
1262097,86824,89180,1,2021-02-10T15:37:32.610
1262612,48875,89260,1,2021-02-12T08:39:56.647
1262616,600,89227,1,2021-02-12T09:05:47.470
1262681,3738,1174,3,2021-02-12T14:22:38.760
1263247,45200,89323,1,2021-02-13T13:07:06.457
1263332,89328,89329,1,2021-02-13T18:34:19.517
1263337,89328,89329,3,2021-02-13T19:16:23.410
1263357,45200,89323,3,2021-02-13T19:52:58.827
1263547,47027,89349,3,2021-02-14T15:01:36.860
1263548,51982,89349,3,2021-02-14T15:01:36.860
1263549,58720,89349,3,2021-02-14T15:01:36.860
1263639,17352,89372,1,2021-02-14T21:12:49.650
1263700,20296,65197,1,2021-02-15T06:16:27.383
1263821,20296,65197,3,2021-02-15T14:52:18.663
1263928,26751,89384,1,2021-02-15T20:53:53.553
1264258,26475,89448,1,2021-02-16T14:26:27.533
1264259,23493,89448,1,2021-02-16T14:26:27.533
1264495,87344,89449,1,2021-02-16T23:26:22.140
1264635,61491,89456,1,2021-02-17T16:39:53.240
1264683,73553,89507,1,2021-02-17T18:36:37.987
1264709,89507,73211,1,2021-02-17T19:27:07.173
1265001,26103,81682,1,2021-02-18T21:28:01.910
1265004,54806,9525,1,2021-02-18T21:34:22.980
1265241,36238,89600,1,2021-02-19T13:21:11.150
1265563,73502,89658,1,2021-02-20T15:37:18.440
1265564,86198,89658,1,2021-02-20T15:39:50.800
